Supplier_Daily_Inventory_ID,Supplier_ID,Purchased_Material_ID,Inventory_Qty,Inventory_Date
SDII002997,SID0007,MID0020,1675,2025/03/10
SDII002998,SID0007,MID0020,1576,2025/03/11
SDII002999,SID0007,MID0020,1514,2025/03/12
SDII003000,SID0007,MID0020,1387,2025/03/13
SDII003001,SID0007,MID0020,1289,2025/03/14
SDII003002,SID0007,MID0020,1289,2025/03/15
SDII003003,SID0007,MID0020,1289,2025/03/16
SDII003004,SID0007,MID0020,1289,2025/03/17
SDII003005,SID0007,MID0020,1289,2025/03/18
SDII003006,SID0007,MID0020,1162,2025/03/19
SDII003007,SID0007,MID0020,1055,2025/03/20
SDII003008,SID0007,MID0020,954,2025/03/21
SDII003009,SID0007,MID0020,914,2025/03/22
SDII003010,SID0007,MID0020,1860,2025/03/23
SDII003011,SID0007,MID0020,1860,2025/03/24
SDII003012,SID0007,MID0020,1839,2025/03/25
SDII003013,SID0007,MID0020,1835,2025/03/26
SDII003014,SID0007,MID0020,1671,2025/03/27
SDII003015,SID0007,MID0020,1488,2025/03/28
SDII003016,SID0007,MID0020,1488,2025/03/29
SDII003017,SID0007,MID0020,1488,2025/03/30
SDII003018,SID0007,MID0020,1488,2025/03/31
SDII003019,SID0007,MID0020,1488,2025/04/01
SDII003020,SID0007,MID0020,1370,2025/04/02
SDII003021,SID0007,MID0020,1247,2025/04/03
SDII003022,SID0007,MID0020,1100,2025/04/04
SDII003023,SID0007,MID0020,1100,2025/04/05
SDII003024,SID0007,MID0020,1100,2025/04/06
SDII003025,SID0007,MID0020,1100,2025/04/07
SDII003026,SID0007,MID0020,780,2025/04/08
SDII003027,SID0007,MID0020,749,2025/04/09
SDII003028,SID0007,MID0020,631,2025/04/10
SDII003029,SID0007,MID0020,1577,2025/04/11
SDII003030,SID0007,MID0020,1577,2025/04/12
SDII003031,SID0007,MID0020,1577,2025/04/13
SDII003032,SID0007,MID0020,1577,2025/04/14
SDII003033,SID0007,MID0020,1409,2025/04/15
SDII003034,SID0007,MID0020,1337,2025/04/16
SDII003035,SID0007,MID0020,1314,2025/04/17
SDII003036,SID0007,MID0020,1181,2025/04/18
SDII003037,SID0007,MID0020,1181,2025/04/19
SDII003038,SID0007,MID0020,1812,2025/04/20
SDII003039,SID0007,MID0020,1812,2025/04/21
SDII003040,SID0007,MID0020,1792,2025/04/22
SDII003041,SID0007,MID0020,1620,2025/04/23
SDII003042,SID0007,MID0020,1587,2025/04/24
SDII003043,SID0007,MID0020,1529,2025/04/25
SDII003044,SID0007,MID0020,1381,2025/04/26
SDII003045,SID0007,MID0020,1381,2025/04/27
SDII003046,SID0007,MID0020,1381,2025/04/28
SDII003047,SID0007,MID0020,1319,2025/04/29
SDII003048,SID0007,MID0020,1171,2025/04/30
SDII003049,SID0007,MID0020,1089,2025/05/01
SDII003050,SID0007,MID0020,1072,2025/05/02
SDII003051,SID0007,MID0020,921,2025/05/03
SDII003052,SID0007,MID0020,921,2025/05/04
SDII003053,SID0007,MID0020,1552,2025/05/05
SDII003054,SID0007,MID0020,1408,2025/05/06
SDII003055,SID0007,MID0020,1327,2025/05/07
SDII003056,SID0007,MID0020,1152,2025/05/08
SDII003057,SID0007,MID0020,1936,2025/05/09
SDII003058,SID0007,MID0020,1936,2025/05/10
SDII003059,SID0007,MID0020,1936,2025/05/11
SDII003060,SID0007,MID0020,1936,2025/05/12
SDII003061,SID0007,MID0020,1936,2025/05/13
SDII003062,SID0007,MID0020,1761,2025/05/14
SDII003063,SID0007,MID0020,1588,2025/05/15
SDII003064,SID0007,MID0020,1444,2025/05/16
SDII003065,SID0007,MID0020,1444,2025/05/17
SDII003066,SID0007,MID0020,1444,2025/05/18
SDII003067,SID0007,MID0020,1444,2025/05/19
SDII003068,SID0007,MID0020,1317,2025/05/20
SDII003069,SID0007,MID0020,1242,2025/05/21
SDII003070,SID0007,MID0020,1196,2025/05/22
SDII003071,SID0007,MID0020,1101,2025/05/23
SDII003072,SID0007,MID0020,983,2025/05/24
SDII003073,SID0007,MID0020,1827,2025/05/25
SDII003074,SID0007,MID0020,1827,2025/05/26
SDII003075,SID0007,MID0020,1733,2025/05/27
SDII003076,SID0007,MID0020,1623,2025/05/28
SDII003077,SID0007,MID0020,1571,2025/05/29
SDII003078,SID0007,MID0020,1466,2025/05/30
SDII003079,SID0007,MID0020,1380,2025/05/31
SDII003080,SID0007,MID0020,1380,2025/06/01
SDII003081,SID0007,MID0020,1380,2025/06/02
SDII003082,SID0007,MID0020,1333,2025/06/03
SDII003083,SID0007,MID0020,1147,2025/06/04
SDII003084,SID0007,MID0020,1029,2025/06/05
SDII003085,SID0007,MID0020,874,2025/06/06
SDII003086,SID0007,MID0020,1820,2025/06/07
SDII003087,SID0007,MID0020,1820,2025/06/08
SDII003088,SID0007,MID0020,1820,2025/06/09
SDII003089,SID0007,MID0020,1594,2025/06/10
SDII003090,SID0007,MID0020,1466,2025/06/11
SDII003091,SID0007,MID0020,1302,2025/06/12
SDII003092,SID0007,MID0020,1302,2025/06/13
SDII003093,SID0007,MID0020,1302,2025/06/14
SDII003094,SID0007,MID0020,1302,2025/06/15
SDII003095,SID0007,MID0020,1302,2025/06/16
SDII003096,SID0007,MID0020,2099,2025/06/17
SDII003097,SID0007,MID0020,1948,2025/06/18
SDII003098,SID0007,MID0020,1890,2025/06/19
SDII003099,SID0007,MID0020,1837,2025/06/20
SDII003100,SID0007,MID0020,1738,2025/06/21
SDII003101,SID0007,MID0020,1738,2025/06/22
SDII003102,SID0007,MID0020,1738,2025/06/23
SDII003103,SID0007,MID0020,1556,2025/06/24
SDII003104,SID0007,MID0020,1526,2025/06/25
SDII003105,SID0007,MID0020,1501,2025/06/26
SDII003106,SID0007,MID0020,1412,2025/06/27
SDII003107,SID0007,MID0020,1261,2025/06/28
SDII003108,SID0007,MID0020,1261,2025/06/29
SDII003109,SID0007,MID0020,1261,2025/06/30
SDII003110,SID0007,MID0020,2028,2025/07/01
SDII003111,SID0007,MID0020,1935,2025/07/02
SDII003112,SID0007,MID0020,1827,2025/07/03
SDII003113,SID0007,MID0020,1742,2025/07/04
SDII003114,SID0007,MID0020,1655,2025/07/05
SDII003115,SID0007,MID0020,1655,2025/07/06
SDII003116,SID0007,MID0020,1655,2025/07/07
SDII003117,SID0007,MID0020,1266,2025/07/08
SDII003118,SID0007,MID0020,1254,2025/07/09
SDII003119,SID0007,MID0020,1215,2025/07/10
SDII003120,SID0007,MID0020,1139,2025/07/11
SDII003121,SID0007,MID0020,1139,2025/07/12
SDII003122,SID0007,MID0020,1139,2025/07/13
SDII003123,SID0007,MID0020,1139,2025/07/14
SDII003124,SID0007,MID0020,1139,2025/07/15
SDII003125,SID0007,MID0020,2008,2025/07/16
SDII003126,SID0007,MID0020,1943,2025/07/17
SDII003127,SID0007,MID0020,1521,2025/07/18
SDII003128,SID0007,MID0020,1521,2025/07/19
SDII003129,SID0007,MID0020,1521,2025/07/20
SDII003130,SID0007,MID0020,1521,2025/07/21
SDII003131,SID0007,MID0020,1427,2025/07/22
SDII003132,SID0007,MID0020,1285,2025/07/23
SDII003133,SID0007,MID0020,2082,2025/07/24
SDII003134,SID0007,MID0020,1976,2025/07/25
SDII003135,SID0007,MID0020,1920,2025/07/26
SDII003136,SID0007,MID0020,1920,2025/07/27
SDII003137,SID0007,MID0020,1920,2025/07/28
SDII003138,SID0007,MID0020,1732,2025/07/29
SDII003139,SID0007,MID0020,1591,2025/07/30
SDII003140,SID0007,MID0020,1569,2025/07/31
SDII003141,SID0007,MID0020,1539,2025/08/01
SDII003142,SID0007,MID0020,1497,2025/08/02
SDII003143,SID0007,MID0020,1497,2025/08/03
SDII003144,SID0007,MID0020,1497,2025/08/04
SDII003145,SID0007,MID0020,1497,2025/08/05
SDII003146,SID0007,MID0020,1497,2025/08/06
SDII003147,SID0007,MID0020,2133,2025/08/07
SDII003148,SID0007,MID0020,1982,2025/08/08
SDII003149,SID0007,MID0020,1968,2025/08/09
SDII003150,SID0007,MID0020,1968,2025/08/10
SDII003151,SID0007,MID0020,1968,2025/08/11
SDII003152,SID0007,MID0020,1968,2025/08/12
SDII003153,SID0007,MID0020,1854,2025/08/13
SDII003154,SID0007,MID0020,1641,2025/08/14
SDII003155,SID0007,MID0020,1523,2025/08/15
SDII003156,SID0007,MID0020,1517,2025/08/16
SDII003157,SID0007,MID0020,1517,2025/08/17
SDII003158,SID0007,MID0020,1517,2025/08/18
SDII003159,SID0007,MID0020,1471,2025/08/19
SDII003160,SID0007,MID0020,1201,2025/08/20
SDII003161,SID0007,MID0020,1865,2025/08/21
SDII003162,SID0007,MID0020,1865,2025/08/22
SDII003163,SID0007,MID0020,1865,2025/08/23
SDII003164,SID0007,MID0020,1865,2025/08/24
SDII003165,SID0007,MID0020,1865,2025/08/25
SDII003166,SID0007,MID0020,1865,2025/08/26
SDII003167,SID0007,MID0020,1865,2025/08/27
SDII003168,SID0007,MID0020,1477,2025/08/28
SDII003169,SID0007,MID0020,1388,2025/08/29
SDII003170,SID0007,MID0020,1388,2025/08/30
SDII003171,SID0007,MID0020,1388,2025/08/31
SDII003172,SID0007,MID0020,1388,2025/09/01
SDII003173,SID0007,MID0020,1246,2025/09/02
SDII003174,SID0007,MID0020,1227,2025/09/03
SDII003175,SID0007,MID0020,1109,2025/09/04
SDII003176,SID0007,MID0020,1076,2025/09/05
SDII003177,SID0007,MID0020,1008,2025/09/06
SDII003178,SID0007,MID0020,1954,2025/09/07
SDII003179,SID0007,MID0020,1954,2025/09/08
SDII003180,SID0007,MID0020,1954,2025/09/09
SDII003181,SID0007,MID0020,1836,2025/09/10
SDII003182,SID0007,MID0020,1823,2025/09/11
SDII003183,SID0007,MID0020,1653,2025/09/12
SDII003184,SID0007,MID0020,1498,2025/09/13
SDII003185,SID0007,MID0020,1498,2025/09/14
SDII003186,SID0007,MID0020,1498,2025/09/15
SDII003187,SID0007,MID0020,1498,2025/09/16
SDII003188,SID0007,MID0020,1281,2025/09/17
SDII003189,SID0007,MID0020,1055,2025/09/18
SDII003190,SID0007,MID0020,1055,2025/09/19
SDII003191,SID0007,MID0020,1055,2025/09/20
SDII003192,SID0007,MID0020,1055,2025/09/21
SDII003193,SID0007,MID0020,1055,2025/09/22
SDII003194,SID0007,MID0020,917,2025/09/23
SDII003195,SID0007,MID0020,637,2025/09/24
SDII003196,SID0007,MID0020,1268,2025/09/25
SDII003197,SID0007,MID0020,1268,2025/09/26
SDII003198,SID0007,MID0020,1268,2025/09/27
SDII003199,SID0007,MID0020,1268,2025/09/28
SDII003200,SID0007,MID0020,1268,2025/09/29
SDII003201,SID0007,MID0020,1240,2025/09/30
SDII003202,SID0007,MID0020,1187,2025/10/01
SDII003203,SID0007,MID0020,1140,2025/10/02
SDII003204,SID0007,MID0020,956,2025/10/03
SDII003205,SID0007,MID0020,1802,2025/10/04
SDII003206,SID0007,MID0020,1802,2025/10/05
SDII003207,SID0007,MID0020,1802,2025/10/06
SDII003208,SID0007,MID0020,1603,2025/10/07
SDII003209,SID0007,MID0020,1491,2025/10/08
SDII003210,SID0007,MID0020,1466,2025/10/09
SDII003211,SID0007,MID0020,1466,2025/10/10
SDII003212,SID0007,MID0020,1466,2025/10/11
SDII003213,SID0007,MID0020,1466,2025/10/12
SDII003214,SID0007,MID0020,1466,2025/10/13
SDII003215,SID0007,MID0020,1466,2025/10/14
SDII003216,SID0007,MID0020,1466,2025/10/15
SDII003217,SID0007,MID0020,1213,2025/10/16
SDII003218,SID0007,MID0020,1067,2025/10/17
SDII003219,SID0007,MID0020,1067,2025/10/18
SDII003220,SID0007,MID0020,1067,2025/10/19
SDII003221,SID0007,MID0020,1067,2025/10/20
SDII003222,SID0007,MID0020,1067,2025/10/21
SDII003223,SID0007,MID0020,941,2025/10/22
SDII003224,SID0007,MID0020,828,2025/10/23
SDII003225,SID0007,MID0020,719,2025/10/24
SDII003226,SID0007,MID0020,719,2025/10/25
SDII003227,SID0007,MID0020,719,2025/10/26
SDII003228,SID0007,MID0020,1665,2025/10/27
SDII003229,SID0007,MID0020,1665,2025/10/28
SDII003230,SID0007,MID0020,1665,2025/10/29
SDII003231,SID0007,MID0020,1385,2025/10/30
SDII003232,SID0007,MID0020,1297,2025/10/31
SDII003233,SID0007,MID0020,1297,2025/11/01
SDII003234,SID0007,MID0020,1297,2025/11/02
SDII003235,SID0007,MID0020,1297,2025/11/03
SDII003236,SID0007,MID0020,1166,2025/11/04
SDII003237,SID0007,MID0020,1090,2025/11/05
SDII003238,SID0007,MID0020,963,2025/11/06
SDII003239,SID0007,MID0020,918,2025/11/07
SDII003240,SID0007,MID0020,918,2025/11/08
SDII003241,SID0007,MID0020,918,2025/11/09
SDII003242,SID0007,MID0020,918,2025/11/10
SDII003243,SID0007,MID0020,772,2025/11/11
SDII003244,SID0007,MID0020,1509,2025/11/12
SDII003245,SID0007,MID0020,1437,2025/11/13
SDII003246,SID0007,MID0020,1437,2025/11/14
SDII003247,SID0007,MID0020,1437,2025/11/15
SDII003248,SID0007,MID0020,1437,2025/11/16
SDII003249,SID0007,MID0020,1437,2025/11/17
SDII003250,SID0007,MID0020,1363,2025/11/18
SDII003251,SID0007,MID0020,1278,2025/11/19
SDII003252,SID0007,MID0020,1205,2025/11/20
SDII003253,SID0007,MID0020,1121,2025/11/21
SDII003254,SID0007,MID0020,1054,2025/11/22
SDII003255,SID0007,MID0020,1054,2025/11/23
SDII003256,SID0007,MID0020,1054,2025/11/24
SDII003257,SID0007,MID0020,935,2025/11/25
SDII003258,SID0007,MID0020,850,2025/11/26
SDII003259,SID0007,MID0020,1449,2025/11/27
SDII003260,SID0007,MID0020,1380,2025/11/28
SDII003261,SID0007,MID0020,1337,2025/11/29
SDII003262,SID0007,MID0020,1337,2025/11/30
SDII003263,SID0007,MID0020,1337,2025/12/01
SDII003264,SID0007,MID0020,1312,2025/12/02
SDII003265,SID0007,MID0020,1146,2025/12/03
SDII003266,SID0007,MID0020,1080,2025/12/04
SDII003267,SID0007,MID0020,1025,2025/12/05
SDII003268,SID0007,MID0020,1025,2025/12/06
SDII003269,SID0007,MID0020,1025,2025/12/07
SDII003270,SID0007,MID0020,1025,2025/12/08
SDII003271,SID0007,MID0020,1025,2025/12/09
SDII003272,SID0007,MID0020,1971,2025/12/10
SDII003273,SID0007,MID0020,1857,2025/12/11
SDII003274,SID0007,MID0020,1610,2025/12/12
SDII003275,SID0007,MID0020,1610,2025/12/13
SDII003276,SID0007,MID0020,1610,2025/12/14
SDII003277,SID0007,MID0020,1610,2025/12/15
SDII003278,SID0007,MID0020,1610,2025/12/16
SDII003279,SID0007,MID0020,1610,2025/12/17
SDII003280,SID0007,MID0020,1454,2025/12/18
SDII003281,SID0007,MID0020,1274,2025/12/19
SDII003282,SID0007,MID0020,1274,2025/12/20
SDII003283,SID0007,MID0020,1274,2025/12/21
SDII003284,SID0007,MID0020,1274,2025/12/22
SDII003285,SID0007,MID0020,1274,2025/12/23
SDII003286,SID0007,MID0020,1274,2025/12/24
SDII003287,SID0007,MID0020,1274,2025/12/25
SDII003288,SID0007,MID0020,1068,2025/12/26
SDII003289,SID0007,MID0020,1862,2025/12/27
SDII003290,SID0007,MID0020,1862,2025/12/28
SDII003291,SID0007,MID0020,1862,2025/12/29
SDII003292,SID0007,MID0020,1799,2025/12/30
SDII003293,SID0007,MID0020,1742,2025/12/31
SDII003294,SID0007,MID0020,1662,2026/01/01
SDII003295,SID0008,MID0012,30,2025/01/01
SDII003296,SID0008,MID0012,30,2025/01/02
SDII003297,SID0008,MID0012,30,2025/01/03
SDII003298,SID0008,MID0012,30,2025/01/04
SDII003299,SID0008,MID0012,30,2025/01/05
SDII003300,SID0008,MID0012,30,2025/01/06
SDII003301,SID0008,MID0012,25,2025/01/07
SDII003302,SID0008,MID0012,18,2025/01/08
SDII003303,SID0008,MID0012,14,2025/01/09
SDII003304,SID0008,MID0012,10,2025/01/10
SDII003305,SID0008,MID0012,7,2025/01/11
SDII003306,SID0008,MID0012,7,2025/01/12
SDII003307,SID0008,MID0012,7,2025/01/13
SDII003308,SID0008,MID0012,0,2025/01/14
SDII003309,SID0008,MID0012,0,2025/01/15
SDII003310,SID0008,MID0012,0,2025/01/16
SDII003311,SID0008,MID0012,0,2025/01/17
SDII003312,SID0008,MID0012,0,2025/01/18
SDII003313,SID0008,MID0012,0,2025/01/19
SDII003314,SID0008,MID0012,0,2025/01/20
SDII003315,SID0008,MID0012,0,2025/01/21
SDII003316,SID0008,MID0012,26,2025/01/22
SDII003317,SID0008,MID0012,26,2025/01/23
SDII003318,SID0008,MID0012,26,2025/01/24
SDII003319,SID0008,MID0012,26,2025/01/25
SDII003320,SID0008,MID0012,26,2025/01/26
SDII003321,SID0008,MID0012,26,2025/01/27
SDII003322,SID0008,MID0012,26,2025/01/28
SDII003323,SID0008,MID0012,47,2025/01/29
SDII003324,SID0008,MID0012,47,2025/01/30
SDII003325,SID0008,MID0012,47,2025/01/31
SDII003326,SID0008,MID0012,47,2025/02/01
SDII003327,SID0008,MID0012,47,2025/02/02
SDII003328,SID0008,MID0012,47,2025/02/03
SDII003329,SID0008,MID0012,47,2025/02/04
SDII003330,SID0008,MID0012,47,2025/02/05
SDII003331,SID0008,MID0012,47,2025/02/06
SDII003332,SID0008,MID0012,47,2025/02/07
SDII003333,SID0008,MID0012,47,2025/02/08
SDII003334,SID0008,MID0012,47,2025/02/09
SDII003335,SID0008,MID0012,47,2025/02/10
SDII003336,SID0008,MID0012,47,2025/02/11
SDII003337,SID0008,MID0012,47,2025/02/12
SDII003338,SID0008,MID0012,47,2025/02/13
SDII003339,SID0008,MID0012,47,2025/02/14
SDII003340,SID0008,MID0012,47,2025/02/15
SDII003341,SID0008,MID0012,47,2025/02/16
SDII003342,SID0008,MID0012,47,2025/02/17
SDII003343,SID0008,MID0012,47,2025/02/18
SDII003344,SID0008,MID0012,47,2025/02/19
SDII003345,SID0008,MID0012,113,2025/02/20
SDII003346,SID0008,MID0012,111,2025/02/21
SDII003347,SID0008,MID0012,108,2025/02/22
SDII003348,SID0008,MID0012,108,2025/02/23
SDII003349,SID0008,MID0012,108,2025/02/24
SDII003350,SID0008,MID0012,158,2025/02/25
SDII003351,SID0008,MID0012,148,2025/02/26
SDII003352,SID0008,MID0012,141,2025/02/27
SDII003353,SID0008,MID0012,134,2025/02/28
SDII003354,SID0008,MID0012,134,2025/03/01
SDII003355,SID0008,MID0012,134,2025/03/02
SDII003356,SID0008,MID0012,134,2025/03/03
SDII003357,SID0008,MID0012,134,2025/03/04
SDII003358,SID0008,MID0012,134,2025/03/05
SDII003359,SID0008,MID0012,131,2025/03/06
SDII003360,SID0008,MID0012,127,2025/03/07
SDII003361,SID0008,MID0012,122,2025/03/08
SDII003362,SID0008,MID0012,122,2025/03/09
SDII003363,SID0008,MID0012,122,2025/03/10
SDII003364,SID0008,MID0012,112,2025/03/11
SDII003365,SID0008,MID0012,102,2025/03/12
SDII003366,SID0008,MID0012,102,2025/03/13
SDII003367,SID0008,MID0012,102,2025/03/14
SDII003368,SID0008,MID0012,102,2025/03/15
SDII003369,SID0008,MID0012,102,2025/03/16
SDII003370,SID0008,MID0012,102,2025/03/17
SDII003371,SID0008,MID0012,102,2025/03/18
SDII003372,SID0008,MID0012,102,2025/03/19
SDII003373,SID0008,MID0012,102,2025/03/20
SDII003374,SID0008,MID0012,102,2025/03/21
SDII003375,SID0008,MID0012,102,2025/03/22
SDII003376,SID0008,MID0012,102,2025/03/23
SDII003377,SID0008,MID0012,102,2025/03/24
SDII003378,SID0008,MID0012,102,2025/03/25
SDII003379,SID0008,MID0012,102,2025/03/26
SDII003380,SID0008,MID0012,102,2025/03/27
SDII003381,SID0008,MID0012,102,2025/03/28
SDII003382,SID0008,MID0012,102,2025/03/29
SDII003383,SID0008,MID0012,102,2025/03/30
SDII003384,SID0008,MID0012,102,2025/03/31
SDII003385,SID0008,MID0012,102,2025/04/01
SDII003386,SID0008,MID0012,102,2025/04/02
SDII003387,SID0008,MID0012,92,2025/04/03
SDII003388,SID0008,MID0012,78,2025/04/04
SDII003389,SID0008,MID0012,64,2025/04/05
SDII003390,SID0008,MID0012,64,2025/04/06
SDII003391,SID0008,MID0012,64,2025/04/07
SDII003392,SID0008,MID0012,64,2025/04/08
SDII003393,SID0008,MID0012,64,2025/04/09
SDII003394,SID0008,MID0012,64,2025/04/10
SDII003395,SID0008,MID0012,64,2025/04/11
SDII003396,SID0008,MID0012,64,2025/04/12
SDII003397,SID0008,MID0012,64,2025/04/13
SDII003398,SID0008,MID0012,64,2025/04/14
SDII003399,SID0008,MID0012,64,2025/04/15
SDII003400,SID0008,MID0012,64,2025/04/16
SDII003401,SID0008,MID0012,64,2025/04/17
SDII003402,SID0008,MID0012,64,2025/04/18
SDII003403,SID0008,MID0012,64,2025/04/19
SDII003404,SID0008,MID0012,64,2025/04/20
SDII003405,SID0008,MID0012,64,2025/04/21
SDII003406,SID0008,MID0012,110,2025/04/22
SDII003407,SID0008,MID0012,110,2025/04/23
SDII003408,SID0008,MID0012,110,2025/04/24
SDII003409,SID0008,MID0012,110,2025/04/25
SDII003410,SID0008,MID0012,110,2025/04/26
SDII003411,SID0008,MID0012,110,2025/04/27
SDII003412,SID0008,MID0012,110,2025/04/28
SDII003413,SID0008,MID0012,110,2025/04/29
SDII003414,SID0008,MID0012,110,2025/04/30
SDII003415,SID0008,MID0012,110,2025/05/01
SDII003416,SID0008,MID0012,102,2025/05/02
SDII003417,SID0008,MID0012,89,2025/05/03
SDII003418,SID0008,MID0012,89,2025/05/04
SDII003419,SID0008,MID0012,89,2025/05/05
SDII003420,SID0008,MID0012,84,2025/05/06
SDII003421,SID0008,MID0012,73,2025/05/07
SDII003422,SID0008,MID0012,73,2025/05/08
SDII003423,SID0008,MID0012,73,2025/05/09
SDII003424,SID0008,MID0012,73,2025/05/10
SDII003425,SID0008,MID0012,73,2025/05/11
SDII003426,SID0008,MID0012,73,2025/05/12
SDII003427,SID0008,MID0012,73,2025/05/13
SDII003428,SID0008,MID0012,73,2025/05/14
SDII003429,SID0008,MID0012,73,2025/05/15
SDII003430,SID0008,MID0012,73,2025/05/16
SDII003431,SID0008,MID0012,73,2025/05/17
SDII003432,SID0008,MID0012,73,2025/05/18
SDII003433,SID0008,MID0012,73,2025/05/19
SDII003434,SID0008,MID0012,73,2025/05/20
SDII003435,SID0008,MID0012,73,2025/05/21
SDII003436,SID0008,MID0012,73,2025/05/22
SDII003437,SID0008,MID0012,73,2025/05/23
SDII003438,SID0008,MID0012,73,2025/05/24
SDII003439,SID0008,MID0012,73,2025/05/25
SDII003440,SID0008,MID0012,73,2025/05/26
SDII003441,SID0008,MID0012,73,2025/05/27
SDII003442,SID0008,MID0012,73,2025/05/28
SDII003443,SID0008,MID0012,73,2025/05/29
SDII003444,SID0008,MID0012,73,2025/05/30
SDII003445,SID0008,MID0012,73,2025/05/31
SDII003446,SID0008,MID0012,73,2025/06/01
SDII003447,SID0008,MID0012,109,2025/06/02
SDII003448,SID0008,MID0012,109,2025/06/03
SDII003449,SID0008,MID0012,109,2025/06/04
SDII003450,SID0008,MID0012,109,2025/06/05
SDII003451,SID0008,MID0012,109,2025/06/06
SDII003452,SID0008,MID0012,98,2025/06/07
SDII003453,SID0008,MID0012,98,2025/06/08
SDII003454,SID0008,MID0012,98,2025/06/09
SDII003455,SID0008,MID0012,97,2025/06/10
SDII003456,SID0008,MID0012,93,2025/06/11
SDII003457,SID0008,MID0012,92,2025/06/12
SDII003458,SID0008,MID0012,79,2025/06/13
SDII003459,SID0008,MID0012,69,2025/06/14
SDII003460,SID0008,MID0012,69,2025/06/15
SDII003461,SID0008,MID0012,69,2025/06/16
SDII003462,SID0008,MID0012,69,2025/06/17
SDII003463,SID0008,MID0012,69,2025/06/18
SDII003464,SID0008,MID0012,69,2025/06/19
SDII003465,SID0008,MID0012,69,2025/06/20
SDII003466,SID0008,MID0012,69,2025/06/21
SDII003467,SID0008,MID0012,69,2025/06/22
SDII003468,SID0008,MID0012,69,2025/06/23
SDII003469,SID0008,MID0012,69,2025/06/24
SDII003470,SID0008,MID0012,69,2025/06/25
SDII003471,SID0008,MID0012,69,2025/06/26
SDII003472,SID0008,MID0012,69,2025/06/27
SDII003473,SID0008,MID0012,69,2025/06/28
SDII003474,SID0008,MID0012,69,2025/06/29
SDII003475,SID0008,MID0012,69,2025/06/30
SDII003476,SID0008,MID0012,69,2025/07/01
SDII003477,SID0008,MID0012,69,2025/07/02
SDII003478,SID0008,MID0012,69,2025/07/03
SDII003479,SID0008,MID0012,69,2025/07/04
SDII003480,SID0008,MID0012,69,2025/07/05
SDII003481,SID0008,MID0012,69,2025/07/06
SDII003482,SID0008,MID0012,110,2025/07/07
SDII003483,SID0008,MID0012,110,2025/07/08
SDII003484,SID0008,MID0012,110,2025/07/09
SDII003485,SID0008,MID0012,110,2025/07/10
SDII003486,SID0008,MID0012,110,2025/07/11
SDII003487,SID0008,MID0012,103,2025/07/12
SDII003488,SID0008,MID0012,103,2025/07/13
SDII003489,SID0008,MID0012,103,2025/07/14
SDII003490,SID0008,MID0012,89,2025/07/15
SDII003491,SID0008,MID0012,84,2025/07/16
SDII003492,SID0008,MID0012,75,2025/07/17
SDII003493,SID0008,MID0012,75,2025/07/18
SDII003494,SID0008,MID0012,75,2025/07/19
SDII003495,SID0008,MID0012,75,2025/07/20
SDII003496,SID0008,MID0012,75,2025/07/21
SDII003497,SID0008,MID0012,75,2025/07/22
SDII003498,SID0008,MID0012,75,2025/07/23
SDII003499,SID0008,MID0012,75,2025/07/24
SDII003500,SID0008,MID0012,75,2025/07/25
SDII003501,SID0008,MID0012,75,2025/07/26
SDII003502,SID0008,MID0012,131,2025/07/27
SDII003503,SID0008,MID0012,131,2025/07/28
SDII003504,SID0008,MID0012,131,2025/07/29
SDII003505,SID0008,MID0012,131,2025/07/30
SDII003506,SID0008,MID0012,131,2025/07/31
SDII003507,SID0008,MID0012,131,2025/08/01
SDII003508,SID0008,MID0012,126,2025/08/02
SDII003509,SID0008,MID0012,126,2025/08/03
SDII003510,SID0008,MID0012,126,2025/08/04
SDII003511,SID0008,MID0012,123,2025/08/05
SDII003512,SID0008,MID0012,99,2025/08/06
SDII003513,SID0008,MID0012,95,2025/08/07
SDII003514,SID0008,MID0012,95,2025/08/08
