Order_ID,Purchasing_Supplier_ID,Purchased_Material_ID,Supplying_Supplier_ID,Theoretical_Capacity,Purchase_Quantity,Material_Unit_Price,Order_Amount,Order_Create_Date,Order_Delivery_Date,Promised_Delivery_Date,Defective_Quantity,Incoming_Total_Qty,Material_Inspection_Indicator,Actual_Settlement_Amount,Is_Qualified_Supplier,Is_Returned,Is_Delayed,Delayed_Delivery_Cost
OID0888,SID0004,MID0020,SID0014,753,160,6.18,988.8,2025/12/10,2025/12/17,2025/12/16,0,162,419.8751,1001.16,1,0,1,2.16
OID0889,SID0021,MID0004,SID0010,1622,175,1.94,339.5,2025/12/10,2025/12/17,2025/12/15,0,177,411.609,343.38,1,0,1,1.36
OID0890,SID0017,MID0001,SID0001,916,225,5.14,1156.5,2025/12/10,2025/12/28,2025/12/25,0,228,432.2042,1171.92,0,0,1,5.4
OID0891,SID0013,MID0016,SID0009,1236,360,14.35,5166.0,2025/12/11,2025/12/23,2025/12/22,0,364,183.9206,5223.4,1,0,1,5.02
OID0892,SID0013,MID0016,SID0012,763,180,13.64,2455.2,2025/12/11,2025/12/26,2025/12/22,0,182,61.8414,2482.48,0,0,1,19.1
OID0893,SID0021,MID0018,SID0013,703,90,142.32,12808.8,2025/12/14,2025/12/24,2025/12/24,0,91,286.8963,12951.12,1,0,0,0
OID0894,SID0018,MID0007,SID0003,841,75,13.72,1029.0,2025/12/14,2025/12/25,2025/12/25,0,76,184.492,1042.72,1,0,0,0
OID0895,SID0018,MID0007,SID0010,1428,150,13.72,2058.0,2025/12/14,2025/12/27,2025/12/25,0,152,255.522,2085.44,1,0,1,9.6
OID0896,SID0011,MID0020,SID0010,1539,804,6.16,4952.64,2025/12/15,2025/12/22,2025/12/22,0,813,390.8106,5008.08,1,0,0,0
OID0897,SID0018,MID0008,SID0016,749,144,15.66,2255.04,2025/12/15,2025/12/27,2025/12/24,0,146,438.0081,2286.36,0,0,1,16.44
OID0898,SID0019,MID0010,SID0012,749,294,16.34,4803.96,2025/12/15,2025/12/30,2025/12/29,0,297,275.67,4852.98,1,0,1,5.72
OID0899,SID0008,MID0023,SID0018,478,72,1346.54,96950.88,2025/12/15,2026/01/02,2025/12/29,0,73,43.8714,98297.42,1,0,1,1885.16
OID0900,SID0008,MID0024,SID0019,577,72,958.59,69018.48,2025/12/15,2026/01/02,2025/12/29,7,66,26.7267,63266.94,1,1,1,1342.03
OID0901,SID0006,MID0010,SID0005,1277,170,16.44,2794.8,2025/12/16,2025/12/21,2025/12/22,0,172,214.2395,2827.68,1,0,0,0
OID0902,SID0013,MID0020,SID0014,833,360,5.84,2102.4,2025/12/16,2025/12/24,2025/12/22,0,364,386.8478,2125.76,1,0,1,4.09
OID0903,SID0011,MID0007,SID0014,667,352,13.65,4804.8,2025/12/16,2025/12/26,2025/12/24,0,356,182.7239,4859.4,1,0,1,9.56
OID0904,SID0008,MID0023,SID0018,489,72,1341.51,96588.72,2025/12/16,2025/12/30,2025/12/30,0,73,28.2462,97930.23,1,0,0,0
OID0905,SID0008,MID0024,SID0019,456,72,915.7,65930.4,2025/12/16,2025/12/31,2025/12/29,0,73,85.1629,66846.1,1,0,1,640.99
OID0906,SID0007,MID0020,SID0014,1052,936,6.17,5775.12,2025/12/17,2025/12/26,2025/12/26,0,946,423.1968,5836.82,1,0,0,0
OID0907,SID0011,MID0008,SID0012,737,684,15.55,10636.2,2025/12/17,2025/12/29,2025/12/30,0,691,437.6951,10745.05,0,0,0,0
OID0908,SID0021,MID0004,SID0010,1219,175,2.04,357.0,2025/12/18,2025/12/21,2025/12/23,0,177,444.6324,361.08,1,0,0,0
OID0909,SID0017,MID0005,SID0011,756,54,219.58,11857.32,2025/12/18,2025/12/24,2025/12/25,0,55,275.2353,12076.9,1,0,0,0
OID0910,SID0011,MID0001,SID0001,1002,108,4.87,525.96,2025/12/18,2025/12/25,2025/12/24,4,106,436.5392,516.22,1,1,1,1.7
OID0911,SID0011,MID0025,SID0010,1348,90,3.07,276.3,2025/12/18,2025/12/25,2025/12/24,0,91,395.5727,279.37,1,0,1,1.07
OID0912,SID0002,MID0001,SID0001,1075,220,4.85,1067.0,2025/12/18,2026/01/02,2025/12/29,0,223,418.157,1081.55,1,0,1,6.79
OID0913,SID0019,MID0015,SID0007,1092,90,138.65,12478.5,2025/12/19,2025/12/24,2025/12/25,0,91,467.307,12617.15,0,0,0,0
OID0914,SID0011,MID0020,SID0010,1329,804,5.84,4695.36,2025/12/19,2025/12/30,2025/12/26,0,813,396.6064,4747.92,1,0,1,8.18
OID0915,SID0019,MID0013,SID0018,472,140,71.26,9976.4,2025/12/22,2025/12/28,2025/12/30,0,142,426.9027,10118.92,1,0,0,0
OID0916,SID0004,MID0020,SID0014,626,160,6.17,987.2,2025/12/22,2026/01/01,2025/12/29,0,162,409.5067,999.54,0,0,1,6.48
OID0917,SID0007,MID0017,SID0012,915,888,7.21,6402.48,2025/12/22,2026/01/02,2025/12/29,0,897,216.3003,6467.37,1,0,1,10.09
OID0918,SID0004,MID0020,SID0014,666,240,5.83,1399.2,2025/12/23,2025/12/28,2025/12/29,15,228,413.6258,1329.24,0,1,0,0
OID0919,SID0007,MID0017,SID0012,1438,1332,6.79,9044.28,2025/12/23,2026/01/02,2025/12/29,0,1346,207.1261,9139.34,1,0,1,9.51
OID0920,SID0021,MID0004,SID0010,1659,350,1.95,682.5,2025/12/24,2025/12/28,2025/12/29,0,354,412.7419,690.3,1,0,0,0
OID0921,SID0007,MID0017,SID0012,999,888,7.21,6402.48,2025/12/24,2025/12/30,2025/12/30,0,897,202.9721,6467.37,0,0,0,0
OID0922,SID0017,MID0005,SID0011,824,72,209.52,15085.44,2025/12/24,2025/12/31,2025/12/31,0,73,261.4788,15294.96,1,0,0,0
