Supplier_Material_Flow_Event_ID,Supplier_ID,Material_ID,Event_Date,Event_Type,Quantity_Change,Source_Type,Source_ID
SMFEID1454,SID0006,MID0020,2025/03/18,production_consumption,-21,production_run,PRUN_SID0006_MID0020_012
SMFEID1455,SID0007,MID0017,2025/03/18,production_consumption,-199,production_run,PRUN_SID0007_MID0017_012
SMFEID1456,SID0007,MID0020,2025/03/18,production_consumption,-127,production_run,PRUN_SID0007_MID0020_012
SMFEID1457,SID0008,MID0022,2025/03/18,production_consumption,-19,production_run,PRUN_SID0008_MID0022_006
SMFEID1458,SID0011,MID0001,2025/03/18,production_consumption,-22,production_run,PRUN_SID0011_MID0001_012
SMFEID1459,SID0011,MID0007,2025/03/18,production_consumption,-21,production_run,PRUN_SID0011_MID0007_012
SMFEID1460,SID0011,MID0008,2025/03/18,production_consumption,-89,production_run,PRUN_SID0011_MID0008_012
SMFEID1461,SID0011,MID0020,2025/03/18,production_consumption,-131,production_run,PRUN_SID0011_MID0020_012
SMFEID1462,SID0011,MID0025,2025/03/18,production_consumption,-7,production_run,PRUN_SID0011_MID0025_012
SMFEID1463,SID0013,MID0016,2025/03/18,production_consumption,-59,production_run,PRUN_SID0013_MID0016_012
SMFEID1464,SID0013,MID0020,2025/03/18,production_consumption,-129,production_run,PRUN_SID0013_MID0020_012
SMFEID1465,SID0015,MID0007,2025/03/18,production_consumption,-192,production_run,PRUN_SID0015_MID0007_012
SMFEID1466,SID0015,MID0020,2025/03/18,production_consumption,-134,production_run,PRUN_SID0015_MID0020_012
SMFEID1467,SID0018,MID0004,2025/03/18,production_consumption,-35,production_run,PRUN_SID0018_MID0004_012
SMFEID1468,SID0018,MID0007,2025/03/18,production_consumption,-24,production_run,PRUN_SID0018_MID0007_012
SMFEID1469,SID0018,MID0020,2025/03/18,production_consumption,-60,production_run,PRUN_SID0018_MID0020_012
SMFEID1470,SID0018,MID0021,2025/03/18,production_consumption,-28,production_run,PRUN_SID0018_MID0021_006
SMFEID1471,SID0019,MID0010,2025/03/18,production_consumption,-17,production_run,PRUN_SID0019_MID0010_012
SMFEID1472,SID0019,MID0013,2025/03/18,external_receipt,213,order,OID0199
SMFEID1473,SID0019,MID0013,2025/03/18,production_consumption,-31,production_run,PRUN_SID0019_MID0013_006
SMFEID1474,SID0019,MID0016,2025/03/18,production_consumption,-61,production_run,PRUN_SID0019_MID0016_012
SMFEID1475,SID0020,MID0011,2025/03/18,production_consumption,-16,production_run,PRUN_SID0020_MID0011_003
SMFEID1476,SID0020,MID0014,2025/03/18,production_consumption,-4,production_run,PRUN_SID0020_MID0014_003
SMFEID1477,SID0020,MID0017,2025/03/18,production_consumption,-58,production_run,PRUN_SID0020_MID0017_006
SMFEID1478,SID0021,MID0001,2025/03/18,production_consumption,-39,production_run,PRUN_SID0021_MID0001_012
SMFEID1479,SID0021,MID0004,2025/03/18,production_consumption,-59,production_run,PRUN_SID0021_MID0004_012
SMFEID1480,SID0021,MID0005,2025/03/18,external_receipt,55,order,OID0200
SMFEID1481,SID0002,MID0001,2025/03/19,production_consumption,-3,production_run,PRUN_SID0002_MID0001_012
SMFEID1482,SID0002,MID0025,2025/03/19,production_consumption,-41,production_run,PRUN_SID0002_MID0025_012
SMFEID1483,SID0004,MID0007,2025/03/19,production_consumption,-65,production_run,PRUN_SID0004_MID0007_012
SMFEID1484,SID0004,MID0020,2025/03/19,production_consumption,-19,production_run,PRUN_SID0004_MID0020_012
SMFEID1485,SID0006,MID0010,2025/03/19,production_consumption,-64,production_run,PRUN_SID0006_MID0010_012
SMFEID1486,SID0006,MID0020,2025/03/19,production_consumption,-72,production_run,PRUN_SID0006_MID0020_012
SMFEID1487,SID0007,MID0017,2025/03/19,production_consumption,-36,production_run,PRUN_SID0007_MID0017_012
SMFEID1488,SID0007,MID0020,2025/03/19,production_consumption,-107,production_run,PRUN_SID0007_MID0020_012
SMFEID1489,SID0011,MID0001,2025/03/19,external_receipt,110,order,OID0218
SMFEID1490,SID0011,MID0001,2025/03/19,production_consumption,-62,production_run,PRUN_SID0011_MID0001_012
SMFEID1491,SID0011,MID0007,2025/03/19,production_consumption,-25,production_run,PRUN_SID0011_MID0007_012
SMFEID1492,SID0011,MID0008,2025/03/19,production_consumption,-65,production_run,PRUN_SID0011_MID0008_012
SMFEID1493,SID0011,MID0020,2025/03/19,production_consumption,-265,production_run,PRUN_SID0011_MID0020_012
SMFEID1494,SID0011,MID0025,2025/03/19,production_consumption,-30,production_run,PRUN_SID0011_MID0025_012
SMFEID1495,SID0013,MID0016,2025/03/19,production_consumption,-31,production_run,PRUN_SID0013_MID0016_012
SMFEID1496,SID0013,MID0020,2025/03/19,production_consumption,-44,production_run,PRUN_SID0013_MID0020_012
SMFEID1497,SID0015,MID0007,2025/03/19,production_consumption,-175,production_run,PRUN_SID0015_MID0007_012
SMFEID1498,SID0018,MID0004,2025/03/19,production_consumption,-129,production_run,PRUN_SID0018_MID0004_012
SMFEID1499,SID0018,MID0007,2025/03/19,production_consumption,-6,production_run,PRUN_SID0018_MID0007_012
SMFEID1500,SID0018,MID0020,2025/03/19,production_consumption,-153,production_run,PRUN_SID0018_MID0020_012
SMFEID1501,SID0018,MID0021,2025/03/19,production_consumption,-22,production_run,PRUN_SID0018_MID0021_006
SMFEID1502,SID0019,MID0010,2025/03/19,production_consumption,-26,production_run,PRUN_SID0019_MID0010_012
SMFEID1503,SID0019,MID0013,2025/03/19,production_consumption,-7,production_run,PRUN_SID0019_MID0013_006
SMFEID1504,SID0019,MID0016,2025/03/19,production_consumption,-4,production_run,PRUN_SID0019_MID0016_012
SMFEID1505,SID0020,MID0011,2025/03/19,production_consumption,-8,production_run,PRUN_SID0020_MID0011_003
SMFEID1506,SID0020,MID0017,2025/03/19,production_consumption,-45,production_run,PRUN_SID0020_MID0017_006
SMFEID1507,SID0021,MID0001,2025/03/19,production_consumption,-9,production_run,PRUN_SID0021_MID0001_012
SMFEID1508,SID0021,MID0004,2025/03/19,production_consumption,-43,production_run,PRUN_SID0021_MID0004_012
SMFEID1509,SID0021,MID0018,2025/03/19,external_receipt,61,order,OID0204
SMFEID1510,SID0002,MID0001,2025/03/20,production_consumption,-18,production_run,PRUN_SID0002_MID0001_012
SMFEID1511,SID0002,MID0025,2025/03/20,production_consumption,-37,production_run,PRUN_SID0002_MID0025_012
SMFEID1512,SID0004,MID0020,2025/03/20,production_consumption,-19,production_run,PRUN_SID0004_MID0020_012
SMFEID1513,SID0006,MID0020,2025/03/20,production_consumption,-81,production_run,PRUN_SID0006_MID0020_012
SMFEID1514,SID0007,MID0017,2025/03/20,production_consumption,-177,production_run,PRUN_SID0007_MID0017_012
SMFEID1515,SID0007,MID0020,2025/03/20,production_consumption,-101,production_run,PRUN_SID0007_MID0020_012
SMFEID1516,SID0011,MID0007,2025/03/20,production_consumption,-31,production_run,PRUN_SID0011_MID0007_012
SMFEID1517,SID0011,MID0008,2025/03/20,production_consumption,-32,production_run,PRUN_SID0011_MID0008_012
SMFEID1518,SID0011,MID0025,2025/03/20,production_consumption,-6,production_run,PRUN_SID0011_MID0025_012
SMFEID1519,SID0013,MID0020,2025/03/20,production_consumption,-129,production_run,PRUN_SID0013_MID0020_012
SMFEID1520,SID0015,MID0007,2025/03/20,production_consumption,-132,production_run,PRUN_SID0015_MID0007_012
SMFEID1521,SID0017,MID0018,2025/03/20,production_consumption,-4,production_run,PRUN_SID0017_MID0018_003
SMFEID1522,SID0018,MID0004,2025/03/20,production_consumption,-26,production_run,PRUN_SID0018_MID0004_012
SMFEID1523,SID0018,MID0007,2025/03/20,external_receipt,76,order,OID0195
SMFEID1524,SID0018,MID0007,2025/03/20,production_consumption,-4,production_run,PRUN_SID0018_MID0007_012
SMFEID1525,SID0018,MID0020,2025/03/20,production_consumption,-107,production_run,PRUN_SID0018_MID0020_012
SMFEID1526,SID0018,MID0021,2025/03/20,production_consumption,-22,production_run,PRUN_SID0018_MID0021_006
SMFEID1527,SID0019,MID0010,2025/03/20,production_consumption,-38,production_run,PRUN_SID0019_MID0010_012
SMFEID1528,SID0019,MID0013,2025/03/20,production_consumption,-37,production_run,PRUN_SID0019_MID0013_006
SMFEID1529,SID0019,MID0016,2025/03/20,production_consumption,-67,production_run,PRUN_SID0019_MID0016_012
SMFEID1530,SID0020,MID0011,2025/03/20,production_consumption,-9,production_run,PRUN_SID0020_MID0011_003
SMFEID1531,SID0020,MID0017,2025/03/20,production_consumption,-20,production_run,PRUN_SID0020_MID0017_006
SMFEID1532,SID0021,MID0001,2025/03/20,production_consumption,-8,production_run,PRUN_SID0021_MID0001_012
SMFEID1533,SID0021,MID0004,2025/03/20,production_consumption,-32,production_run,PRUN_SID0021_MID0004_012
SMFEID1534,SID0002,MID0001,2025/03/21,production_consumption,-10,production_run,PRUN_SID0002_MID0001_012
SMFEID1535,SID0004,MID0020,2025/03/21,production_consumption,-18,production_run,PRUN_SID0004_MID0020_012
SMFEID1536,SID0006,MID0020,2025/03/21,external_receipt,627,order,OID0196
SMFEID1537,SID0006,MID0020,2025/03/21,production_consumption,-78,production_run,PRUN_SID0006_MID0020_012
SMFEID1538,SID0007,MID0017,2025/03/21,production_consumption,-2,production_run,PRUN_SID0007_MID0017_012
SMFEID1539,SID0007,MID0020,2025/03/21,production_consumption,-40,production_run,PRUN_SID0007_MID0020_012
SMFEID1540,SID0011,MID0007,2025/03/21,external_receipt,356,order,OID0212
SMFEID1541,SID0011,MID0007,2025/03/21,production_consumption,-14,production_run,PRUN_SID0011_MID0007_012
SMFEID1542,SID0011,MID0008,2025/03/21,production_consumption,-26,production_run,PRUN_SID0011_MID0008_012
SMFEID1543,SID0011,MID0025,2025/03/21,production_consumption,-22,production_run,PRUN_SID0011_MID0025_012
SMFEID1544,SID0013,MID0020,2025/03/21,external_receipt,364,order,OID0222
SMFEID1545,SID0017,MID0018,2025/03/21,production_consumption,-10,production_run,PRUN_SID0017_MID0018_003
SMFEID1546,SID0018,MID0004,2025/03/21,production_consumption,-54,production_run,PRUN_SID0018_MID0004_012
SMFEID1547,SID0018,MID0007,2025/03/21,production_consumption,-24,production_run,PRUN_SID0018_MID0007_012
SMFEID1548,SID0018,MID0008,2025/03/21,production_consumption,-14,production_run,PRUN_SID0018_MID0008_006
SMFEID1549,SID0018,MID0021,2025/03/21,production_consumption,-27,production_run,PRUN_SID0018_MID0021_006
SMFEID1550,SID0019,MID0010,2025/03/21,production_consumption,-39,production_run,PRUN_SID0019_MID0010_012
SMFEID1551,SID0019,MID0013,2025/03/21,production_consumption,-26,production_run,PRUN_SID0019_MID0013_006
SMFEID1552,SID0019,MID0016,2025/03/21,production_consumption,-23,production_run,PRUN_SID0019_MID0016_012
SMFEID1553,SID0020,MID0003,2025/03/21,production_consumption,-57,production_run,PRUN_SID0020_MID0003_003
SMFEID1554,SID0020,MID0011,2025/03/21,production_consumption,-4,production_run,PRUN_SID0020_MID0011_003
SMFEID1555,SID0021,MID0001,2025/03/21,production_consumption,-47,production_run,PRUN_SID0021_MID0001_012
SMFEID1556,SID0021,MID0004,2025/03/21,external_receipt,177,order,OID0213
SMFEID1557,SID0004,MID0020,2025/03/22,external_receipt,162,order,OID0224
SMFEID1558,SID0007,MID0020,2025/03/22,external_receipt,946,order,OID0206
SMFEID1559,SID0008,MID0022,2025/03/22,external_receipt,21,order,OID0214
SMFEID1560,SID0015,MID0007,2025/03/22,external_receipt,2291,order,OID0184
SMFEID1561,SID0015,MID0020,2025/03/22,external_receipt,1879,order,OID0185
SMFEID1562,SID0021,MID0005,2025/03/22,external_receipt,110,order,OID0201
SMFEID1563,SID0002,MID0025,2025/03/23,external_receipt,182,order,OID0207
SMFEID1564,SID0011,MID0020,2025/03/23,external_receipt,813,order,OID0219
SMFEID1565,SID0019,MID0016,2025/03/23,external_receipt,455,order,OID0202
SMFEID1566,SID0002,MID0001,2025/03/24,production_consumption,-39,production_run,PRUN_SID0002_MID0001_013
SMFEID1567,SID0004,MID0007,2025/03/24,production_consumption,-94,production_run,PRUN_SID0004_MID0007_013
SMFEID1568,SID0004,MID0020,2025/03/24,production_consumption,-35,production_run,PRUN_SID0004_MID0020_013
SMFEID1569,SID0006,MID0010,2025/03/24,production_consumption,-59,production_run,PRUN_SID0006_MID0010_013
SMFEID1570,SID0006,MID0020,2025/03/24,production_consumption,-51,production_run,PRUN_SID0006_MID0020_013
SMFEID1571,SID0007,MID0020,2025/03/24,production_consumption,-21,production_run,PRUN_SID0007_MID0020_013
SMFEID1572,SID0011,MID0001,2025/03/24,production_consumption,-5,production_run,PRUN_SID0011_MID0001_013
SMFEID1573,SID0011,MID0020,2025/03/24,production_consumption,-133,production_run,PRUN_SID0011_MID0020_013
SMFEID1574,SID0013,MID0016,2025/03/24,production_consumption,-16,production_run,PRUN_SID0013_MID0016_013
SMFEID1575,SID0015,MID0007,2025/03/24,production_consumption,-168,production_run,PRUN_SID0015_MID0007_013
SMFEID1576,SID0015,MID0020,2025/03/24,production_consumption,-86,production_run,PRUN_SID0015_MID0020_013
SMFEID1577,SID0015,MID0025,2025/03/24,production_consumption,-18,production_run,PRUN_SID0015_MID0025_006
SMFEID1578,SID0017,MID0001,2025/03/24,production_consumption,-1,production_run,PRUN_SID0017_MID0001_006
SMFEID1579,SID0017,MID0018,2025/03/24,production_consumption,-5,production_run,PRUN_SID0017_MID0018_003
SMFEID1580,SID0018,MID0008,2025/03/24,production_consumption,-38,production_run,PRUN_SID0018_MID0008_006
SMFEID1581,SID0018,MID0020,2025/03/24,external_receipt,1212,order,OID0203
SMFEID1582,SID0018,MID0020,2025/03/24,production_consumption,-101,production_run,PRUN_SID0018_MID0020_013
SMFEID1583,SID0020,MID0003,2025/03/24,production_consumption,-30,production_run,PRUN_SID0020_MID0003_003
SMFEID1584,SID0021,MID0004,2025/03/24,production_consumption,-12,production_run,PRUN_SID0021_MID0004_013
SMFEID1585,SID0021,MID0018,2025/03/24,external_receipt,91,order,OID0217
SMFEID1586,SID0002,MID0001,2025/03/25,production_consumption,-1,production_run,PRUN_SID0002_MID0001_013
SMFEID1587,SID0002,MID0020,2025/03/25,production_consumption,-35,production_run,PRUN_SID0002_MID0020_006
SMFEID1588,SID0002,MID0025,2025/03/25,production_consumption,-16,production_run,PRUN_SID0002_MID0025_013
SMFEID1589,SID0004,MID0007,2025/03/25,production_consumption,-62,production_run,PRUN_SID0004_MID0007_013
SMFEID1590,SID0004,MID0020,2025/03/25,production_consumption,-35,production_run,PRUN_SID0004_MID0020_013
SMFEID1591,SID0006,MID0010,2025/03/25,production_consumption,-27,production_run,PRUN_SID0006_MID0010_013
SMFEID1592,SID0006,MID0020,2025/03/25,production_consumption,-104,production_run,PRUN_SID0006_MID0020_013
SMFEID1593,SID0007,MID0017,2025/03/25,production_consumption,-225,production_run,PRUN_SID0007_MID0017_013
SMFEID1594,SID0007,MID0020,2025/03/25,production_consumption,-4,production_run,PRUN_SID0007_MID0020_013
SMFEID1595,SID0011,MID0001,2025/03/25,production_consumption,-38,production_run,PRUN_SID0011_MID0001_013
SMFEID1596,SID0011,MID0007,2025/03/25,production_consumption,-54,production_run,PRUN_SID0011_MID0007_013
SMFEID1597,SID0011,MID0008,2025/03/25,production_consumption,-139,production_run,PRUN_SID0011_MID0008_013
SMFEID1598,SID0011,MID0020,2025/03/25,production_consumption,-136,production_run,PRUN_SID0011_MID0020_013
SMFEID1599,SID0011,MID0025,2025/03/25,production_consumption,-16,production_run,PRUN_SID0011_MID0025_013
SMFEID1600,SID0013,MID0016,2025/03/25,production_consumption,-50,production_run,PRUN_SID0013_MID0016_013
SMFEID1601,SID0013,MID0020,2025/03/25,production_consumption,-29,production_run,PRUN_SID0013_MID0020_013
SMFEID1602,SID0015,MID0007,2025/03/25,production_consumption,-109,production_run,PRUN_SID0015_MID0007_013
SMFEID1603,SID0015,MID0020,2025/03/25,production_consumption,-46,production_run,PRUN_SID0015_MID0020_013
SMFEID1604,SID0015,MID0025,2025/03/25,production_consumption,-55,production_run,PRUN_SID0015_MID0025_006
SMFEID1605,SID0017,MID0001,2025/03/25,production_consumption,-58,production_run,PRUN_SID0017_MID0001_006
SMFEID1606,SID0017,MID0004,2025/03/25,production_consumption,-33,production_run,PRUN_SID0017_MID0004_006
SMFEID1607,SID0017,MID0018,2025/03/25,production_consumption,-9,production_run,PRUN_SID0017_MID0018_003
SMFEID1608,SID0018,MID0004,2025/03/25,production_consumption,-138,production_run,PRUN_SID0018_MID0004_013
SMFEID1609,SID0018,MID0007,2025/03/25,production_consumption,-77,production_run,PRUN_SID0018_MID0007_013
SMFEID1610,SID0018,MID0008,2025/03/25,production_consumption,-31,production_run,PRUN_SID0018_MID0008_006
SMFEID1611,SID0018,MID0020,2025/03/25,production_consumption,-1,production_run,PRUN_SID0018_MID0020_013
SMFEID1612,SID0019,MID0010,2025/03/25,production_consumption,-41,production_run,PRUN_SID0019_MID0010_013
SMFEID1613,SID0020,MID0011,2025/03/25,external_receipt,81,order,OID0197
SMFEID1614,SID0021,MID0004,2025/03/25,external_receipt,177,order,OID0229
SMFEID1615,SID0021,MID0004,2025/03/25,production_consumption,-38,production_run,PRUN_SID0021_MID0004_013
SMFEID1616,SID0021,MID0005,2025/03/25,production_consumption,-17,production_run,PRUN_SID0021_MID0005_006
SMFEID1617,SID0002,MID0001,2025/03/26,production_consumption,-1,production_run,PRUN_SID0002_MID0001_013
SMFEID1618,SID0002,MID0020,2025/03/26,production_consumption,-41,production_run,PRUN_SID0002_MID0020_006
SMFEID1619,SID0002,MID0025,2025/03/26,production_consumption,-28,production_run,PRUN_SID0002_MID0025_013
SMFEID1620,SID0004,MID0020,2025/03/26,production_consumption,-22,production_run,PRUN_SID0004_MID0020_013
SMFEID1621,SID0006,MID0010,2025/03/26,external_receipt,172,order,OID0230
SMFEID1622,SID0006,MID0010,2025/03/26,production_consumption,-42,production_run,PRUN_SID0006_MID0010_013
SMFEID1623,SID0006,MID0020,2025/03/26,production_consumption,-50,production_run,PRUN_SID0006_MID0020_013
SMFEID1624,SID0007,MID0017,2025/03/26,production_consumption,-302,production_run,PRUN_SID0007_MID0017_013
SMFEID1625,SID0007,MID0020,2025/03/26,production_consumption,-164,production_run,PRUN_SID0007_MID0020_013
SMFEID1626,SID0011,MID0001,2025/03/26,production_consumption,-44,production_run,PRUN_SID0011_MID0001_013
SMFEID1627,SID0011,MID0007,2025/03/26,production_consumption,-30,production_run,PRUN_SID0011_MID0007_013
SMFEID1628,SID0011,MID0008,2025/03/26,production_consumption,-36,production_run,PRUN_SID0011_MID0008_013
SMFEID1629,SID0011,MID0020,2025/03/26,production_consumption,-86,production_run,PRUN_SID0011_MID0020_013
SMFEID1630,SID0011,MID0025,2025/03/26,production_consumption,-48,production_run,PRUN_SID0011_MID0025_013
SMFEID1631,SID0013,MID0016,2025/03/26,external_receipt,182,order,OID0231
SMFEID1632,SID0013,MID0016,2025/03/26,production_consumption,-65,production_run,PRUN_SID0013_MID0016_013
SMFEID1633,SID0013,MID0020,2025/03/26,production_consumption,-91,production_run,PRUN_SID0013_MID0020_013
SMFEID1634,SID0015,MID0007,2025/03/26,production_consumption,-63,production_run,PRUN_SID0015_MID0007_013
SMFEID1635,SID0015,MID0020,2025/03/26,production_consumption,-84,production_run,PRUN_SID0015_MID0020_013
SMFEID1636,SID0017,MID0001,2025/03/26,production_consumption,-2,production_run,PRUN_SID0017_MID0001_006
SMFEID1637,SID0017,MID0004,2025/03/26,production_consumption,-42,production_run,PRUN_SID0017_MID0004_006
SMFEID1638,SID0017,MID0018,2025/03/26,production_consumption,-6,production_run,PRUN_SID0017_MID0018_003
