Order_ID,Material_ID,Supplier_ID,Theoretical_Capacity,Purchase_Quantity,Material_Unit_Price,Order_Create_Date,Order_Delivery_Date,Promised_Delivery_Date,Defective_Quantity,Incoming_Total_Qty,Is_Qualified_Supplier,Is_Returned,Is_Delayed,Delayed_Delivery_Cost
OID1214,MID0020,SID0018,548,328,86.26,2026/01/21,2026/02/08,2026/02/04,2,328,1,0,1,120.76
OID1215,MID0001,SID0001,1161,583,239.42,2026/01/22,2026/02/06,2026/02/02,5,583,1,0,1,335.19
OID1216,MID0008,SID0007,842,387,106.53,2026/01/22,2026/02/01,2026/02/02,35,0,1,1,0,0
OID1217,MID0012,SID0011,709,309,221.24,2026/01/22,2026/02/04,2026/02/04,2,309,0,0,0,0
OID1218,MID0016,SID0015,617,430,128.17,2026/01/22,2026/01/30,2026/02/05,0,430,1,0,0,0
OID1219,MID0015,SID0014,720,335,42.91,2026/01/23,2026/01/28,2026/02/02,3,335,1,0,0,0
OID1220,MID0011,SID0010,916,636,29.93,2026/01/23,2026/01/31,2026/02/02,0,636,1,0,0,0
OID1221,MID0005,SID0005,914,754,35.8,2026/01/23,2026/02/03,2026/02/02,3,754,1,0,1,12.53
OID1222,MID0020,SID0018,508,355,86.26,2026/01/23,2026/02/07,2026/02/03,3,355,1,0,1,120.76
OID1223,MID0025,SID0021,302,195,30.62,2026/01/24,2026/02/07,2026/02/03,1,195,1,0,1,42.87
OID1224,MID0005,SID0005,928,524,35.8,2026/01/24,2026/02/09,2026/02/07,2,524,1,0,1,25.06
OID1225,MID0012,SID0011,740,435,221.24,2026/01/24,2026/02/04,2026/02/04,1,435,1,0,0,0
OID1226,MID0019,SID0021,342,227,6.13,2026/01/24,2026/02/06,2026/02/06,0,227,1,0,0,0
OID1227,MID0016,SID0015,658,298,128.17,2026/01/25,2026/02/02,2026/02/03,0,298,1,0,0,0
OID1228,MID0011,SID0010,1013,511,29.93,2026/01/25,2026/01/31,2026/02/01,20,511,1,0,0,0
OID1229,MID0012,SID0011,765,574,221.24,2026/01/25,2026/02/03,2026/02/01,1,574,1,0,1,154.87
OID1230,MID0025,SID0021,352,277,30.62,2026/01/25,2026/01/26,2026/02/01,0,277,1,0,0,0
OID1231,MID0012,SID0011,770,374,221.24,2026/01/25,2026/01/28,2026/02/03,2,374,1,0,0,0
OID1232,MID0010,SID0009,1003,443,28.19,2026/01/26,2026/02/08,2026/02/04,3,443,1,0,1,39.47
OID1233,MID0004,SID0004,1404,906,2,2026/01/26,2026/01/31,2026/02/04,2,906,0,0,0,0
OID1234,MID0020,SID0018,477,354,86.26,2026/01/26,2026/01/29,2026/02/03,0,354,0,0,0,0
OID1235,MID0016,SID0015,587,276,128.17,2026/01/26,2026/02/02,2026/02/07,2,276,1,0,0,0
OID1236,MID0004,SID0004,1363,899,2,2026/01/27,2026/01/28,2026/02/03,0,899,0,0,0,0
OID1237,MID0003,SID0003,1168,768,62.12,2026/01/27,2026/02/13,2026/02/09,0,768,1,0,1,86.97
OID1238,MID0009,SID0001,1078,969,6.05,2026/01/27,2026/02/05,2026/02/03,7,969,1,0,1,4.23
OID1239,MID0009,SID0001,1013,673,6.05,2026/01/27,2026/02/03,2026/02/07,3,673,1,0,0,0
OID1240,MID0003,SID0003,1166,731,62.12,2026/01/28,2026/02/06,2026/02/08,0,731,1,0,0,0
OID1241,MID0011,SID0010,991,407,29.93,2026/01/28,2026/02/08,2026/02/06,1,407,0,0,1,20.95
OID1242,MID0022,SID0020,575,274,1,2026/01/28,2026/02/12,2026/02/11,1,274,1,0,1,0.35
OID1243,MID0003,SID0003,1269,592,62.12,2026/01/28,2026/02/05,2026/02/11,5,592,0,0,0,0
OID1244,MID0023,SID0021,309,190,312.55,2026/01/29,2026/02/05,2026/02/09,2,190,1,0,0,0
OID1245,MID0001,SID0001,1100,862,239.42,2026/01/29,2026/02/10,2026/02/11,3,862,1,0,0,0
OID1246,MID0025,SID0021,309,142,30.62,2026/01/29,2026/02/11,2026/02/12,1,142,1,0,0,0
OID1247,MID0008,SID0007,865,487,106.53,2026/01/29,2026/02/07,2026/02/09,2,487,0,0,0,0
OID1248,MID0023,SID0021,319,229,312.55,2026/01/30,2026/02/09,2026/02/10,1,229,1,0,0,0
OID1249,MID0023,SID0021,316,121,312.55,2026/01/30,2026/02/12,2026/02/13,1,121,1,0,0,0
OID1250,MID0010,SID0009,999,397,28.19,2026/01/30,2026/02/09,2026/02/08,1,397,1,0,1,9.87
OID1251,MID0019,SID0021,309,157,6.13,2026/01/30,2026/02/11,2026/02/07,4,157,1,0,1,8.58
OID1252,MID0010,SID0009,1057,479,28.19,2026/01/31,2026/02/13,2026/02/09,2,479,1,0,1,39.47
OID1253,MID0005,SID0005,860,371,35.8,2026/01/31,2026/02/07,2026/02/08,3,371,1,0,0,0
OID1254,MID0025,SID0021,315,124,30.62,2026/01/31,2026/02/09,2026/02/07,0,124,0,0,1,21.43
OID1255,MID0010,SID0009,1039,516,28.19,2026/01/31,2026/02/12,2026/02/08,0,516,1,0,1,39.47
OID1256,MID0020,SID0018,498,187,86.26,2026/02/01,2026/02/07,2026/02/08,0,187,0,0,0,0
OID1257,MID0016,SID0015,653,274,128.17,2026/02/01,2026/02/05,2026/02/08,9,274,0,0,0,0
OID1258,MID0025,SID0021,338,155,30.62,2026/02/01,2026/02/12,2026/02/14,1,155,1,0,0,0
OID1259,MID0003,SID0003,1116,461,62.12,2026/02/01,2026/02/12,2026/02/09,2,461,1,0,1,65.23
OID1260,MID0023,SID0021,317,232,312.55,2026/02/02,2026/02/14,2026/02/14,23,0,1,1,0,0
OID1261,MID0025,SID0021,315,145,30.62,2026/02/02,2026/02/15,2026/02/14,3,145,1,0,1,10.72
OID1262,MID0010,SID0009,1133,809,28.19,2026/02/02,2026/02/10,2026/02/14,0,809,1,0,0,0
OID1263,MID0016,SID0015,637,248,128.17,2026/02/02,2026/02/09,2026/02/13,0,248,0,0,0,0
OID1264,MID0011,SID0010,935,546,29.93,2026/02/03,2026/02/13,2026/02/15,4,546,1,0,0,0
OID1265,MID0012,SID0011,797,588,221.24,2026/02/03,2026/02/14,2026/02/14,2,588,1,0,0,0
OID1266,MID0025,SID0021,320,241,30.62,2026/02/03,2026/02/15,2026/02/11,2,241,1,0,1,42.87
OID1267,MID0008,SID0007,833,549,106.53,2026/02/03,2026/02/11,2026/02/17,2,549,1,0,0,0
OID1268,MID0001,SID0001,1087,537,239.42,2026/02/04,2026/02/12,2026/02/14,0,537,1,0,0,0
OID1269,MID0020,SID0018,509,246,86.26,2026/02/04,2026/02/10,2026/02/13,0,246,1,0,0,0
OID1270,MID0025,SID0021,305,147,30.62,2026/02/04,2026/02/11,2026/02/11,1,147,1,0,0,0
OID1271,MID0010,SID0009,999,611,28.19,2026/02/04,2026/02/10,2026/02/13,2,611,1,0,0,0
OID1272,MID0005,SID0005,882,605,35.8,2026/02/04,2026/02/13,2026/02/17,5,605,1,0,0,0
OID1273,MID0005,SID0005,927,721,35.8,2026/02/05,2026/02/15,2026/02/14,3,721,0,0,1,12.53
OID1274,MID0023,SID0021,317,123,312.55,2026/02/05,2026/02/11,2026/02/17,1,123,1,0,0,0
OID1275,MID0007,SID0006,882,317,15.11,2026/02/05,2026/02/06,2026/02/12,0,317,0,0,0,0
OID1276,MID0025,SID0021,310,149,30.62,2026/02/05,2026/02/09,2026/02/13,0,149,1,0,0,0
OID1277,MID0011,SID0010,918,651,29.93,2026/02/06,2026/02/22,2026/02/19,3,651,1,0,1,31.43
OID1278,MID0016,SID0015,660,257,128.17,2026/02/06,2026/02/21,2026/02/19,0,257,1,0,1,89.72
OID1279,MID0015,SID0014,690,310,42.91,2026/02/06,2026/02/15,2026/02/14,14,310,1,0,1,15.02
OID1280,MID0012,SID0011,695,473,221.24,2026/02/06,2026/02/14,2026/02/19,2,473,1,0,0,0
OID1281,MID0008,SID0007,936,500,106.53,2026/02/07,2026/02/18,2026/02/14,2,500,1,0,1,149.14
OID1282,MID0005,SID0005,911,843,35.8,2026/02/07,2026/02/12,2026/02/16,5,843,1,0,0,0
OID1283,MID0020,SID0018,500,318,86.26,2026/02/07,2026/02/19,2026/02/15,1,318,1,0,1,120.76
OID1284,MID0010,SID0009,1083,505,28.19,2026/02/07,2026/02/14,2026/02/16,4,505,1,0,0,0
OID1285,MID0019,SID0021,352,184,6.13,2026/02/08,2026/02/19,2026/02/16,1,184,1,0,1,6.44
OID1286,MID0008,SID0007,861,565,106.53,2026/02/08,2026/02/19,2026/02/22,2,565,1,0,0,0
OID1287,MID0011,SID0010,1004,485,29.93,2026/02/08,2026/02/23,2026/02/20,1,485,0,0,1,31.43
OID1288,MID0003,SID0003,1123,961,62.12,2026/02/08,2026/02/20,2026/02/18,5,961,1,0,1,43.48
OID1289,MID0011,SID0010,885,768,29.93,2026/02/09,2026/02/12,2026/02/16,6,768,1,0,0,0
OID1290,MID0008,SID0007,922,731,106.53,2026/02/09,2026/02/19,2026/02/22,6,731,1,0,0,0
OID1291,MID0010,SID0009,1099,492,28.19,2026/02/09,2026/02/21,2026/02/17,4,492,1,0,1,39.47
OID1292,MID0025,SID0021,353,145,30.62,2026/02/09,2026/02/17,2026/02/19,0,145,1,0,0,0
OID1293,MID0025,SID0021,309,210,30.62,2026/02/10,2026/02/22,2026/02/22,1,210,1,0,0,0
OID1294,MID0012,SID0011,706,639,221.24,2026/02/10,2026/02/18,2026/02/19,16,639,1,0,0,0
OID1295,MID0003,SID0003,1265,1000,62.12,2026/02/10,2026/02/21,2026/02/24,1,1000,1,0,0,0
OID1296,MID0005,SID0005,872,362,35.8,2026/02/10,2026/02/22,2026/02/24,2,362,1,0,0,0
OID1297,MID0023,SID0021,323,277,312.55,2026/02/11,2026/02/14,2026/02/20,2,277,1,0,0,0
OID1298,MID0010,SID0009,1023,431,28.19,2026/02/11,2026/02/19,2026/02/24,1,431,1,0,0,0
OID1299,MID0023,SID0021,305,228,312.55,2026/02/11,2026/02/22,2026/02/22,1,228,1,0,0,0
OID1300,MID0025,SID0021,343,224,30.62,2026/02/11,2026/02/22,2026/02/24,2,224,1,0,0,0
OID1301,MID0001,SID0001,1163,989,239.42,2026/02/12,2026/03/01,2026/02/25,7,989,1,0,1,335.19
OID1302,MID0003,SID0003,1150,856,62.12,2026/02/12,2026/02/18,2026/02/19,1,856,1,0,0,0
OID1303,MID0008,SID0007,925,345,106.53,2026/02/12,2026/02/20,2026/02/20,1,345,0,0,0,0
OID1304,MID0005,SID0005,824,494,35.8,2026/02/12,2026/02/13,2026/02/19,32,0,1,1,0,0
OID1305,MID0012,SID0011,722,564,221.24,2026/02/13,2026/02/24,2026/02/26,5,564,1,0,0,0
OID1306,MID0016,SID0015,635,274,128.17,2026/02/13,2026/02/20,2026/02/25,2,274,1,0,0,0
OID1307,MID0003,SID0003,1286,1000,62.12,2026/02/13,2026/02/24,2026/02/26,1,1000,1,0,0,0
OID1308,MID0025,SID0021,309,225,30.62,2026/02/13,2026/02/18,2026/02/24,4,225,1,0,0,0
OID1309,MID0011,SID0010,926,516,29.93,2026/02/13,2026/02/19,2026/02/22,3,516,1,0,0,0
OID1310,MID0012,SID0011,767,434,221.24,2026/02/14,2026/02/25,2026/02/23,3,434,1,0,1,154.87
OID1311,MID0008,SID0007,868,443,106.53,2026/02/14,2026/02/24,2026/02/21,14,443,0,0,1,111.86
OID1312,MID0016,SID0015,660,282,128.17,2026/02/14,2026/03/04,2026/02/28,2,282,1,0,1,179.44
OID1313,MID0010,SID0009,1100,412,28.19,2026/02/14,2026/02/26,2026/02/24,2,412,0,0,1,19.73
OID1314,MID0007,SID0006,968,615,15.11,2026/02/15,2026/02/20,2026/02/24,1,615,1,0,0,0
OID1315,MID0005,SID0005,914,816,35.8,2026/02/15,2026/02/22,2026/02/22,6,816,0,0,0,0
OID1316,MID0012,SID0011,747,429,221.24,2026/02/15,2026/03/03,2026/02/27,0,429,1,0,1,309.74
OID1317,MID0005,SID0005,915,465,35.8,2026/02/15,2026/02/17,2026/02/22,1,465,1,0,0,0
OID1318,MID0008,SID0007,822,597,106.53,2026/02/16,2026/03/01,2026/02/28,0,597,0,0,1,37.29
OID1319,MID0003,SID0003,1145,683,62.12,2026/02/16,2026/02/28,2026/02/25,48,0,0,1,1,65.23
OID1320,MID0025,SID0021,302,173,30.62,2026/02/16,2026/02/25,2026/02/28,0,173,1,0,0,0
OID1321,MID0025,SID0021,314,257,30.62,2026/02/16,2026/02/25,2026/02/27,19,0,0,1,0,0
OID1322,MID0011,SID0010,915,403,29.93,2026/02/17,2026/02/23,2026/02/24,1,403,1,0,0,0
OID1323,MID0010,SID0009,1104,563,28.19,2026/02/17,2026/02/22,2026/02/27,0,563,1,0,0,0
OID1324,MID0023,SID0021,318,195,312.55,2026/02/17,2026/03/07,2026/03/03,0,195,0,0,1,437.57
OID1325,MID0008,SID0007,931,622,106.53,2026/02/17,2026/03/05,2026/03/02,5,622,1,0,1,111.86
OID1326,MID0011,SID0010,1025,677,29.93,2026/02/18,2026/03/02,2026/02/27,4,677,1,0,1,31.43
OID1327,MID0012,SID0011,733,658,221.24,2026/02/18,2026/03/03,2026/02/28,3,658,1,0,1,232.3
OID1328,MID0003,SID0003,1102,710,62.12,2026/02/18,2026/02/20,2026/02/26,6,710,0,0,0,0
OID1329,MID0008,SID0007,862,401,106.53,2026/02/18,2026/03/04,2026/02/28,1,401,1,0,1,149.14
OID1330,MID0016,SID0015,657,454,128.17,2026/02/19,2026/03/04,2026/03/02,1,454,1,0,1,89.72
OID1331,MID0012,SID0011,784,302,221.24,2026/02/19,2026/02/27,2026/02/28,1,302,1,0,0,0
OID1332,MID0003,SID0003,1255,884,62.12,2026/02/19,2026/03/03,2026/02/28,0,884,1,0,1,65.23
OID1333,MID0001,SID0001,1119,409,239.42,2026/02/19,2026/03/02,2026/02/26,33,0,1,1,1,335.19
OID1334,MID0011,SID0010,919,763,29.93,2026/02/20,2026/02/26,2026/02/28,6,763,1,0,0,0
OID1335,MID0010,SID0009,1073,431,28.19,2026/02/20,2026/03/06,2026/03/02,2,431,1,0,1,39.47
OID1336,MID0005,SID0005,903,707,35.8,2026/02/20,2026/03/04,2026/02/28,3,707,1,0,1,50.12
OID1337,MID0023,SID0021,328,268,312.55,2026/02/20,2026/02/23,2026/02/27,1,268,1,0,0,0
OID1338,MID0008,SID0007,808,579,106.53,2026/02/21,2026/03/05,2026/03/06,1,579,0,0,0,0
OID1339,MID0023,SID0021,351,192,312.55,2026/02/21,2026/03/09,2026/03/07,1,192,1,0,1,218.78
OID1340,MID0023,SID0021,344,211,312.55,2026/02/21,2026/03/04,2026/03/02,1,211,1,0,1,218.78
OID1341,MID0016,SID0015,607,409,128.17,2026/02/21,2026/03/03,2026/03/02,3,409,1,0,1,44.86
OID1342,MID0015,SID0014,707,458,42.91,2026/02/22,2026/02/28,2026/03/03,0,458,1,0,0,0
OID1343,MID0005,SID0005,846,740,35.8,2026/02/22,2026/03/01,2026/03/06,5,740,1,0,0,0
OID1344,MID0015,SID0014,639,438,42.91,2026/02/22,2026/03/01,2026/03/07,19,438,1,0,0,0
OID1345,MID0001,SID0001,1153,498,239.42,2026/02/22,2026/03/04,2026/03/01,2,498,1,0,1,251.39
OID1346,MID0012,SID0011,753,379,221.24,2026/02/23,2026/02/28,2026/03/04,1,379,0,0,0,0
OID1347,MID0005,SID0005,928,736,35.8,2026/02/23,2026/03/02,2026/03/03,4,736,1,0,0,0
OID1348,MID0020,SID0018,529,329,86.26,2026/02/23,2026/03/03,2026/03/08,0,329,1,0,0,0
OID1349,MID0016,SID0015,577,297,128.17,2026/02/23,2026/02/27,2026/03/02,2,297,1,0,0,0
OID1350,MID0005,SID0005,842,692,35.8,2026/02/23,2026/03/12,2026/03/08,1,692,0,0,1,50.12
OID1351,MID0005,SID0005,879,420,35.8,2026/02/24,2026/03/01,2026/03/04,2,420,1,0,0,0
OID1352,MID0012,SID0011,719,293,221.24,2026/02/24,2026/03/11,2026/03/10,2,293,1,0,1,77.43
OID1353,MID0025,SID0021,310,247,30.62,2026/02/24,2026/03/03,2026/03/05,2,247,1,0,0,0
OID1354,MID0020,SID0018,491,366,86.26,2026/02/24,2026/03/07,2026/03/03,3,366,1,0,1,120.76
OID1355,MID0015,SID0014,693,325,42.91,2026/02/25,2026/03/09,2026/03/09,0,325,1,0,0,0
OID1356,MID0023,SID0021,304,139,312.55,2026/02/25,2026/03/03,2026/03/07,1,139,1,0,0,0
OID1357,MID0005,SID0005,859,354,35.8,2026/02/25,2026/02/27,2026/03/05,0,354,1,0,0,0
OID1358,MID0020,SID0018,483,374,86.26,2026/02/25,2026/03/07,2026/03/10,3,374,1,0,0,0
OID1359,MID0018,SID0017,594,364,4,2026/02/26,2026/02/28,2026/03/05,0,364,1,0,0,0
OID1360,MID0015,SID0014,655,366,42.91,2026/02/26,2026/03/06,2026/03/06,1,366,1,0,0,0
OID1361,MID0023,SID0021,307,146,312.55,2026/02/26,2026/03/06,2026/03/12,0,146,1,0,0,0
OID1362,MID0010,SID0009,1047,809,28.19,2026/02/26,2026/03/11,2026/03/10,0,809,1,0,1,9.87
OID1363,MID0003,SID0003,1143,405,62.12,2026/02/27,2026/03/07,2026/03/13,1,405,0,0,0,0
OID1364,MID0003,SID0003,1205,443,62.12,2026/02/27,2026/03/08,2026/03/12,1,443,1,0,0,0
OID1365,MID0025,SID0021,317,175,30.62,2026/02/27,2026/03/13,2026/03/09,0,175,1,0,1,42.87
OID1366,MID0022,SID0020,553,297,1,2026/02/27,2026/03/08,2026/03/06,1,297,0,0,1,0.7
OID1367,MID0024,SID0020,511,455,4,2026/02/28,2026/03/10,2026/03/10,4,455,1,0,0,0
OID1368,MID0023,SID0021,303,131,312.55,2026/02/28,2026/03/16,2026/03/14,0,131,1,0,1,218.78
OID1369,MID0015,SID0014,707,512,42.91,2026/02/28,2026/03/14,2026/03/12,3,512,1,0,1,30.04
OID1370,MID0020,SID0018,527,204,86.26,2026/02/28,2026/03/13,2026/03/14,1,204,0,0,0,0
OID1371,MID0005,SID0005,933,461,35.8,2026/03/01,2026/03/09,2026/03/12,2,461,1,0,0,0
OID1372,MID0023,SID0021,310,133,312.55,2026/03/01,2026/03/15,2026/03/15,1,133,0,0,0,0
OID1373,MID0005,SID0005,844,336,35.8,2026/03/01,2026/03/14,2026/03/15,0,336,0,0,0,0
OID1374,MID0009,SID0001,1141,492,6.05,2026/03/01,2026/03/07,2026/03/08,11,492,1,0,0,0
OID1375,MID0011,SID0010,938,681,29.93,2026/03/02,2026/03/12,2026/03/12,27,681,1,0,0,0
OID1376,MID0025,SID0021,307,152,30.62,2026/03/02,2026/03/09,2026/03/13,1,152,1,0,0,0
OID1377,MID0007,SID0006,918,668,15.11,2026/03/02,2026/03/08,2026/03/09,3,668,1,0,0,0
OID1378,MID0010,SID0009,1072,496,28.19,2026/03/02,2026/03/09,2026/03/12,0,496,1,0,0,0
OID1379,MID0020,SID0018,514,281,86.26,2026/03/03,2026/03/13,2026/03/12,2,281,1,0,1,30.19
OID1380,MID0005,SID0005,838,492,35.8,2026/03/03,2026/03/09,2026/03/10,4,492,1,0,0,0
OID1381,MID0001,SID0001,1059,798,239.42,2026/03/03,2026/03/15,2026/03/16,1,798,1,0,0,0
OID1382,MID0016,SID0015,670,326,128.17,2026/03/03,2026/03/06,2026/03/12,15,326,1,0,0,0
OID1383,MID0023,SID0021,319,241,312.55,2026/03/04,2026/03/16,2026/03/14,0,241,0,0,1,218.78
OID1384,MID0007,SID0006,876,724,15.11,2026/03/04,2026/03/21,2026/03/17,5,724,1,0,1,21.15
OID1385,MID0003,SID0003,1156,465,62.12,2026/03/04,2026/03/14,2026/03/17,4,465,1,0,0,0
OID1386,MID0025,SID0021,347,147,30.62,2026/03/04,2026/03/08,2026/03/14,0,147,1,0,0,0
OID1387,MID0016,SID0015,654,376,128.17,2026/03/04,2026/03/11,2026/03/17,1,376,1,0,0,0
OID1388,MID0001,SID0001,1032,762,239.42,2026/03/05,2026/03/08,2026/03/12,1,762,1,0,0,0
OID1389,MID0023,SID0021,313,134,312.55,2026/03/05,2026/03/20,2026/03/16,0,134,1,0,1,437.57
OID1390,MID0016,SID0015,613,360,128.17,2026/03/05,2026/03/18,2026/03/16,1,360,1,0,1,89.72
OID1391,MID0016,SID0015,585,401,128.17,2026/03/05,2026/03/13,2026/03/17,0,401,1,0,0,0
OID1392,MID0004,SID0004,1328,854,2,2026/03/06,2026/03/19,2026/03/15,2,854,1,0,1,2.8
OID1393,MID0001,SID0001,1011,794,239.42,2026/03/06,2026/03/24,2026/03/20,28,794,1,0,1,335.19
OID1394,MID0020,SID0018,530,367,86.26,2026/03/06,2026/03/12,2026/03/17,2,367,0,0,0,0
OID1395,MID0025,SID0021,342,261,30.62,2026/03/06,2026/03/15,2026/03/20,0,261,0,0,0,0
OID1396,MID0025,SID0021,309,227,30.62,2026/03/07,2026/03/15,2026/03/14,17,0,1,1,1,10.72
OID1397,MID0010,SID0009,1100,613,28.19,2026/03/07,2026/03/14,2026/03/18,3,613,1,0,0,0
OID1398,MID0023,SID0021,319,234,312.55,2026/03/07,2026/03/23,2026/03/21,2,234,1,0,1,218.78
OID1399,MID0023,SID0021,306,145,312.55,2026/03/07,2026/03/17,2026/03/20,0,145,1,0,0,0
OID1400,MID0011,SID0010,900,484,29.93,2026/03/08,2026/03/19,2026/03/16,1,484,1,0,1,31.43
OID1401,MID0020,SID0018,495,335,86.26,2026/03/08,2026/03/22,2026/03/18,0,335,1,0,1,120.76
OID1402,MID0003,SID0003,1154,939,62.12,2026/03/08,2026/03/21,2026/03/19,50,0,1,1,1,43.48
OID1403,MID0012,SID0011,728,606,221.24,2026/03/08,2026/03/11,2026/03/15,2,606,1,0,0,0
OID1404,MID0013,SID0012,728,673,5,2026/03/09,2026/03/14,2026/03/16,0,673,1,0,0,0
OID1405,MID0005,SID0005,886,609,35.8,2026/03/09,2026/03/22,2026/03/20,0,609,1,0,1,25.06
OID1406,MID0005,SID0005,808,475,35.8,2026/03/09,2026/03/17,2026/03/16,2,475,1,0,1,12.53
OID1407,MID0025,SID0021,311,176,30.62,2026/03/09,2026/03/16,2026/03/20,1,176,1,0,0,0
OID1408,MID0010,SID0009,1027,439,28.19,2026/03/10,2026/03/19,2026/03/23,1,439,1,0,0,0
OID1409,MID0012,SID0011,750,449,221.24,2026/03/10,2026/03/20,2026/03/23,3,449,1,0,0,0
OID1410,MID0001,SID0001,1118,798,239.42,2026/03/10,2026/03/26,2026/03/23,0,798,1,0,1,251.39
OID1411,MID0015,SID0014,662,475,42.91,2026/03/10,2026/03/28,2026/03/24,2,475,1,0,1,60.07
OID1412,MID0015,SID0014,709,251,42.91,2026/03/11,2026/03/23,2026/03/19,0,251,0,0,1,60.07
OID1413,MID0005,SID0005,892,437,35.8,2026/03/11,2026/03/22,2026/03/22,2,437,1,0,0,0
OID1414,MID0007,SID0006,917,620,15.11,2026/03/11,2026/03/22,2026/03/21,1,620,1,0,1,5.29
OID1415,MID0025,SID0021,316,187,30.62,2026/03/11,2026/03/24,2026/03/22,1,187,0,0,1,21.43
OID1416,MID0012,SID0011,692,302,221.24,2026/03/12,2026/03/20,2026/03/20,2,302,1,0,0,0
OID1417,MID0015,SID0014,662,482,42.91,2026/03/12,2026/03/26,2026/03/25,0,482,1,0,1,15.02
OID1418,MID0005,SID0005,817,329,35.8,2026/03/12,2026/03/23,2026/03/21,1,329,0,0,1,25.06
OID1419,MID0003,SID0003,1190,872,62.12,2026/03/12,2026/03/22,2026/03/22,5,872,1,0,0,0
OID1420,MID0025,SID0021,318,144,30.62,2026/03/13,2026/03/21,2026/03/26,0,144,1,0,0,0
OID1421,MID0023,SID0021,347,290,312.55,2026/03/13,2026/03/24,2026/03/22,1,290,0,0,1,218.78
OID1422,MID0003,SID0003,1107,822,62.12,2026/03/13,2026/03/25,2026/03/26,3,822,1,0,0,0
OID1423,MID0023,SID0021,305,176,312.55,2026/03/13,2026/03/22,2026/03/20,2,176,1,0,1,218.78
OID1424,MID0003,SID0003,1115,831,62.12,2026/03/13,2026/03/28,2026/03/24,2,831,1,0,1,86.97
OID1425,MID0015,SID0014,686,304,42.91,2026/03/14,2026/03/17,2026/03/22,2,304,1,0,0,0
OID1426,MID0003,SID0003,1156,570,62.12,2026/03/14,2026/03/19,2026/03/25,12,570,1,0,0,0
OID1427,MID0020,SID0018,517,335,86.26,2026/03/14,2026/03/30,2026/03/26,1,335,1,0,1,120.76
OID1428,MID0010,SID0009,1108,652,28.19,2026/03/14,2026/03/30,2026/03/26,25,652,1,0,1,39.47
OID1429,MID0005,SID0005,926,605,35.8,2026/03/15,2026/03/21,2026/03/24,1,605,1,0,0,0
OID1430,MID0015,SID0014,710,278,42.91,2026/03/15,2026/03/28,2026/03/29,21,0,1,1,0,0
OID1431,MID0015,SID0014,654,419,42.91,2026/03/15,2026/03/23,2026/03/28,2,419,0,0,0,0
OID1432,MID0007,SID0006,845,697,15.11,2026/03/15,2026/04/01,2026/03/28,6,697,0,0,1,21.15
OID1433,MID0012,SID0011,785,588,221.24,2026/03/16,2026/03/21,2026/03/25,4,588,1,0,0,0
OID1434,MID0012,SID0011,771,308,221.24,2026/03/16,2026/03/21,2026/03/27,6,308,0,0,0,0
OID1435,MID0011,SID0010,1001,599,29.93,2026/03/16,2026/03/31,2026/03/28,2,599,0,0,1,31.43
OID1436,MID0011,SID0010,981,614,29.93,2026/03/16,2026/03/19,2026/03/25,3,614,1,0,0,0
OID1437,MID0016,SID0015,675,524,128.17,2026/03/17,2026/03/26,2026/03/30,2,524,1,0,0,0
OID1438,MID0005,SID0005,808,380,35.8,2026/03/17,2026/03/25,2026/03/29,0,380,1,0,0,0
OID1439,MID0022,SID0020,578,451,1,2026/03/17,2026/03/24,2026/03/30,3,451,1,0,0,0
OID1440,MID0023,SID0021,305,138,312.55,2026/03/17,2026/03/26,2026/03/24,1,138,1,0,1,218.78
OID1441,MID0016,SID0015,599,328,128.17,2026/03/18,2026/03/24,2026/03/28,1,328,0,0,0,0
OID1442,MID0005,SID0005,825,608,35.8,2026/03/18,2026/03/29,2026/03/25,3,608,1,0,1,50.12
OID1443,MID0025,SID0021,313,169,30.62,2026/03/18,2026/03/24,2026/03/30,0,169,1,0,0,0
OID1444,MID0020,SID0018,489,233,86.26,2026/03/18,2026/03/25,2026/03/25,0,233,1,0,0,0
OID1445,MID0023,SID0021,348,208,312.55,2026/03/19,2026/03/29,2026/03/27,0,208,0,0,1,218.78
OID1446,MID0005,SID0005,915,412,35.8,2026/03/19,2026/03/23,2026/03/29,3,412,1,0,0,0
OID1447,MID0010,SID0009,1160,878,28.19,2026/03/19,2026/03/26,2026/03/30,5,878,1,0,0,0
OID1448,MID0020,SID0018,539,203,86.26,2026/03/19,2026/03/25,2026/03/27,1,203,1,0,0,0
OID1449,MID0025,SID0021,326,154,30.62,2026/03/20,2026/03/30,2026/04/02,0,154,0,0,0,0
OID1450,MID0003,SID0003,1284,734,62.12,2026/03/20,2026/03/27,2026/03/29,2,734,1,0,0,0
OID1451,MID0025,SID0021,346,326,30.62,2026/03/20,2026/03/28,2026/03/28,38,0,1,1,0,0
OID1452,MID0001,SID0001,1035,636,239.42,2026/03/20,2026/03/31,2026/04/01,46,0,0,1,0,0
OID1453,MID0008,SID0007,914,680,106.53,2026/03/21,2026/03/27,2026/03/30,9,680,0,0,0,0
OID1454,MID0023,SID0021,334,156,312.55,2026/03/21,2026/03/30,2026/03/29,0,156,0,0,1,109.39
OID1455,MID0023,SID0021,342,233,312.55,2026/03/21,2026/03/28,2026/04/02,2,233,0,0,0,0
OID1456,MID0008,SID0007,841,476,106.53,2026/03/21,2026/04/02,2026/04/01,3,476,1,0,1,37.29
